ts,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2024-09-11 16:00:00,0.623,0.627,0.619,0.619,37.60000000,1726084799999,23.44040000,4,34.40000000,21.45960000,0
2024-09-11 20:00:00,0.619,0.619,0.619,0.619,0.00000000,1726099199999,0.00000000,0,0.00000000,0.00000000,0
2024-09-12 00:00:00,0.627,0.635,0.627,0.635,49.70000000,1726113599999,31.41070000,3,49.70000000,31.41070000,0
2024-09-12 04:00:00,0.635,0.635,0.635,0.635,0.00000000,1726127999999,0.00000000,0,0.00000000,0.00000000,0
2024-09-12 08:00:00,0.622,0.622,0.622,0.622,36.50000000,1726142399999,22.70300000,1,0.00000000,0.00000000,0
2024-09-12 12:00:00,0.64,0.649,0.64,0.649,432.30000000,1726156799999,276.83080000,4,45.60000000,29.34280000,0
2024-09-12 16:00:00,0.649,0.655,0.638,0.638,502.10000000,1726171199999,324.86130000,3,402.10000000,261.06130000,0
2024-09-12 20:00:00,0.654,0.654,0.642,0.642,50.40000000,1726185599999,32.41080000,2,4.50000000,2.94300000,0
2024-09-13 00:00:00,0.642,0.642,0.642,0.642,0.00000000,1726199999999,0.00000000,0,0.00000000,0.00000000,0
2024-09-13 04:00:00,0.667,0.668,0.657,0.657,192.00000000,1726214399999,127.66150000,5,149.00000000,99.23850000,0
2024-09-13 08:00:00,0.645,0.645,0.645,0.645,16.60000000,1726228799999,10.70700000,1,0.00000000,0.00000000,0
2024-09-13 12:00:00,0.645,0.645,0.645,0.645,0.00000000,1726243199999,0.00000000,0,0.00000000,0.00000000,0
2024-09-13 16:00:00,0.645,0.645,0.645,0.645,0.00000000,1726257599999,0.00000000,0,0.00000000,0.00000000,0
2024-09-13 20:00:00,0.645,0.645,0.645,0.645,0.00000000,1726271999999,0.00000000,0,0.00000000,0.00000000,0
2024-09-14 00:00:00,0.641,0.641,0.641,0.641,10.00000000,1726286399999,6.41000000,1,0.00000000,0.00000000,0
