ts,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2026-03-17,0.007502,0.007502,0.007492,0.007492,1978.80000000,1773791999999,14.82696860,2,0.00000000,0.00000000,0
2026-03-18,0.007922,0.007922,0.007649,0.007649,210686.60000000,1773878399999,1623.89773140,5,105290.60000000,805.36779940,0
2026-03-19,0.007229,0.007856,0.007229,0.007856,9898.10000000,1773964799999,73.31746330,7,5210.10000000,39.41464530,0
2026-03-20,0.007286,0.007286,0.007286,0.007286,1851.20000000,1774051199999,13.48784320,1,0.00000000,0.00000000,0
2026-03-21,0.007286,0.007286,0.007286,0.007286,0.00000000,1774137599999,0.00000000,0,0.00000000,0.00000000,0
2026-03-22,0.007286,0.007286,0.007286,0.007286,254676.80000000,1774223999999,1855.57516480,1,254676.80000000,1855.57516480,0
2026-03-23,0.008005,0.008005,0.008005,0.008005,1245.30000000,1774310399999,9.96862650,1,1245.30000000,9.96862650,0
2026-03-24,0.008261,0.008261,0.008261,0.008261,361.30000000,1774396799999,2.98469930,1,361.30000000,2.98469930,0
2026-03-25,0.008214,0.008779,0.0062,0.008779,7118.60000000,1774483199999,55.65312110,9,1322.80000000,11.35888240,0
2026-03-26,0.008779,0.018,0.008778,0.009971,56158.30000000,1774569599999,597.09230400,35,54376.90000000,580.61422540,0
2026-03-27,0.009971,0.009971,0.009971,0.009971,601.70000000,1774655999999,5.99955070,1,0.00000000,0.00000000,0
2026-03-28,0.009887,0.009887,0.009887,0.009887,503.70000000,1774742399999,4.98008190,1,503.70000000,4.98008190,0
2026-03-29,0.009887,0.009887,0.009887,0.009887,0.00000000,1774828799999,0.00000000,0,0.00000000,0.00000000,0
2026-03-30,0.00989,0.00989,0.007093,0.007093,88797.40000000,1774915199999,778.77296720,13,6971.40000000,62.94467360,0
2026-03-31,0.007024,0.007577,0.007024,0.007577,2483.00000000,1775001599999,18.17539130,5,1400.30000000,10.56557500,0
2026-04-01,0.007242,0.007242,0.007235,0.007235,13855.10000000,1775087999999,100.28037140,10,0.00000000,0.00000000,0
2026-04-02,0.007002,0.007002,0.007,0.007,935.20000000,1775174399999,6.54737140,3,0.00000000,0.00000000,0
2026-04-03,0.007,0.007,0.007,0.007,0.00000000,1775260799999,0.00000000,0,0.00000000,0.00000000,0
2026-04-04,0.007004,0.007004,0.007004,0.007004,524.40000000,1775347199999,3.67289760,1,0.00000000,0.00000000,0
2026-04-05,0.007007,0.007007,0.007007,0.007007,1424.80000000,1775433599999,9.98357360,2,0.00000000,0.00000000,0
2026-04-06,0.007235,0.007692,0.007046,0.007423,20447.90000000,1775519999999,145.78261260,5,3777.30000000,28.32156500,0
2026-04-07,0.008515,0.008516,0.008515,0.008516,3391.90000000,1775606399999,28.88250790,2,3391.90000000,28.88250790,0
2026-04-08,0.007731,0.008786,0.007731,0.008614,25864.90000000,1775692799999,204.43981590,9,25864.90000000,204.43981590,0
2026-04-09,0.008584,0.008881,0.008465,0.008881,64870.90000000,1775779199999,573.12389980,9,64870.90000000,573.12389980,0
2026-04-10,0.007231,0.009671,0.0065,0.007378,224674.80000000,1775865599999,1685.76718520,45,88591.00000000,764.91376750,0
2026-04-11,0.007344,0.007693,0.007344,0.007659,4454.90000000,1775951999999,33.45993800,5,2037.60000000,15.63791120,0
2026-04-12,0.007659,0.007659,0.007659,0.007659,5353.10000000,1776038399999,40.99939290,3,0.00000000,0.00000000,0
2026-04-13,0.007493,0.007493,0.006763,0.006763,2517.00000000,1776124799999,17.99359000,2,1330.30000000,9.96793790,0
2026-04-14,0.006763,0.006763,0.006763,0.006763,0.00000000,1776211199999,0.00000000,0,0.00000000,0.00000000,0
2026-04-15,0.006763,0.006763,0.006763,0.006763,0.00000000,1776297599999,0.00000000,0,0.00000000,0.00000000,0
2026-04-16,0.006692,0.006692,0.006547,0.006547,4669.30000000,1776383999999,30.99833650,4,0.00000000,0.00000000,0
2026-04-17,0.006547,0.006547,0.006547,0.006547,0.00000000,1776470399999,0.00000000,0,0.00000000,0.00000000,0
2026-04-18,0.006547,0.006547,0.006547,0.006547,0.00000000,1776556799999,0.00000000,0,0.00000000,0.00000000,0
2026-04-19,0.006547,0.006547,0.006547,0.006547,0.00000000,1776643199999,0.00000000,0,0.00000000,0.00000000,0
2026-04-20,0.006547,0.006547,0.006547,0.006547,0.00000000,1776729599999,0.00000000,0,0.00000000,0.00000000,0
2026-04-21,0.006547,0.006547,0.006547,0.006547,0.00000000,1776815999999,0.00000000,0,0.00000000,0.00000000,0
2026-04-22,0.006768,0.006768,0.006768,0.006768,5331.60000000,1776902399999,36.08426880,1,0.00000000,0.00000000,0
2026-04-23,0.006768,0.006768,0.006768,0.006768,0.00000000,1776988799999,0.00000000,0,0.00000000,0.00000000,0
2026-04-24,0.006768,0.006768,0.006768,0.006768,0.00000000,1777075199999,0.00000000,0,0.00000000,0.00000000,0
2026-04-25,0.006768,0.006768,0.006768,0.006768,0.00000000,1777161599999,0.00000000,0,0.00000000,0.00000000,0
2026-04-26,0.006768,0.006768,0.006768,0.006768,0.00000000,1777247999999,0.00000000,0,0.00000000,0.00000000,0
2026-04-27,0.006768,0.006768,0.006768,0.006768,0.00000000,1777334399999,0.00000000,0,0.00000000,0.00000000,0
2026-04-28,0.006768,0.006768,0.006768,0.006768,0.00000000,1777420799999,0.00000000,0,0.00000000,0.00000000,0
2026-04-29,0.006768,0.006768,0.006768,0.006768,0.00000000,1777507199999,0.00000000,0,0.00000000,0.00000000,0
2026-04-30,0.006768,0.006768,0.006768,0.006768,0.00000000,1777593599999,0.00000000,0,0.00000000,0.00000000,0
2026-05-01,0.006768,0.006768,0.006768,0.006768,0.00000000,1777679999999,0.00000000,0,0.00000000,0.00000000,0
2026-05-02,0.006768,0.006768,0.006768,0.006768,0.00000000,1777766399999,0.00000000,0,0.00000000,0.00000000,0
2026-05-03,0.008412,0.008412,0.008412,0.008412,5456.50000000,1777852799999,45.90007800,2,5331.60000000,44.84941920,0
2026-05-04,0.008774,0.008774,0.008774,0.008774,1136.20000000,1777939199999,9.96901880,1,1136.20000000,9.96901880,0
2026-05-05,0.008451,0.008787,0.008446,0.008787,24003.10000000,1778025599999,209.92192750,4,0.00000000,0.00000000,0
2026-05-06,0.008914,0.009072,0.008421,0.008421,29381.90000000,1778111999999,264.61065600,5,9924.80000000,88.46966720,0
2026-05-07,0.008764,0.009001,0.008764,0.009001,34459.60000000,1778198399999,305.30922010,6,21796.10000000,191.32505660,0
2026-05-08,0.009001,0.009001,0.009001,0.009001,0.00000000,1778284799999,0.00000000,0,0.00000000,0.00000000,0
2026-05-09,0.008452,0.008452,0.008451,0.008451,3155.00000000,1778371199999,26.66479800,2,0.00000000,0.00000000,0
2026-05-10,0.009217,0.00938,0.008804,0.008804,4845.10000000,1778457599999,44.80665720,3,4609.00000000,42.72803280,0
2026-05-11,0.008804,0.008804,0.008804,0.008804,0.00000000,1778543999999,0.00000000,0,0.00000000,0.00000000,0
2026-05-12,0.00924,0.00924,0.009016,0.009016,40015.50000000,1778630399999,365.31989200,4,20268.50000000,187.28094000,0
2026-05-13,0.009106,0.009106,0.008909,0.008909,19747.00000000,1778716799999,179.36662800,3,19747.00000000,179.36662800,0
