ts,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2026-03-17,0.0694,0.0694,0.0694,0.0694,45.20000000,1773791999999,3.13688000,1,45.20000000,3.13688000,0
2026-03-18,0.0672,0.0673,0.0655,0.0673,906.80000000,1773878399999,60.93960000,3,815.20000000,54.86296000,0
2026-03-19,0.0673,0.0673,0.0639,0.0654,2446.60000000,1773964799999,162.61111000,9,2384.00000000,158.55997000,0
2026-03-20,0.0644,0.0673,0.0639,0.0639,291.20000000,1774051199999,18.98704000,7,196.00000000,12.90376000,0
2026-03-21,0.066,0.066,0.066,0.066,45.30000000,1774137599999,2.98980000,1,45.30000000,2.98980000,0
2026-03-22,0.0624,0.0635,0.06,0.06,734.10000000,1774223999999,44.59012000,8,192.40000000,11.95648000,0
2026-03-23,0.0594,0.0619,0.0582,0.0619,1944.30000000,1774310399999,114.34048000,5,81.00000000,4.98318000,0
2026-03-24,0.0618,0.0619,0.0615,0.0615,4142.20000000,1774396799999,256.34289000,6,2882.80000000,178.38603000,0
2026-03-25,0.061,0.0651,0.061,0.0625,4024.10000000,1774483199999,252.11625000,17,3975.40000000,249.07737000,0
2026-03-26,0.0609,0.063,0.0594,0.0601,31142.70000000,1774569599999,1905.87912000,17,16270.20000000,969.30552000,0
2026-03-27,0.0602,0.0602,0.055,0.055,6126.30000000,1774655999999,346.43724000,10,991.70000000,59.32613000,0
2026-03-28,0.0555,0.0558,0.0538,0.0538,2004.00000000,1774742399999,111.57829000,6,1877.50000000,104.73759000,0
2026-03-29,0.0525,0.0525,0.0525,0.0525,57.90000000,1774828799999,3.03975000,1,0.00000000,0.00000000,0
2026-03-30,0.054,0.0541,0.0512,0.0532,2509.20000000,1774915199999,134.04012000,8,1962.90000000,105.99655000,0
2026-03-31,0.0512,0.0527,0.0435,0.0507,11708.20000000,1775001599999,582.01964000,35,2563.30000000,130.31117000,0
2026-04-01,0.0515,0.0571,0.0515,0.0554,1383.70000000,1775087999999,77.31338000,9,1328.50000000,74.27186000,0
2026-04-02,0.0538,0.0552,0.0525,0.0527,3976.00000000,1775174399999,213.29407000,9,1930.50000000,104.88036000,0
2026-04-03,0.0542,0.0556,0.0542,0.0556,55185.10000000,1775260799999,3067.11084000,13,3257.90000000,180.17369000,0
2026-04-04,0.0569,0.0569,0.0569,0.0569,52.60000000,1775347199999,2.99294000,1,52.60000000,2.99294000,0
2026-04-05,0.0541,0.0541,0.0538,0.0538,104.60000000,1775433599999,5.64227000,2,0.00000000,0.00000000,0
2026-04-06,0.0569,0.0694,0.0551,0.0598,1239.60000000,1775519999999,74.32618000,24,835.40000000,50.06591000,0
2026-04-07,0.0565,0.0569,0.0523,0.0569,872.80000000,1775606399999,46.41732000,10,148.80000000,8.23129000,0
2026-04-08,0.0569,0.0577,0.0553,0.0553,10760.60000000,1775692799999,607.65726000,12,56.00000000,3.21456000,0
2026-04-09,0.0553,0.0582,0.0551,0.0582,1046.20000000,1775779199999,58.00176000,4,85.60000000,4.98192000,0
2026-04-10,0.0582,0.0825,0.0565,0.0594,2486.70000000,1775865599999,165.13369000,55,1332.80000000,91.68399000,0
2026-04-11,0.0594,0.066,0.0565,0.0594,16628.30000000,1775951999999,965.77288000,24,285.40000000,17.62339000,0
2026-04-12,0.0583,0.0618,0.0551,0.0551,489.40000000,1776038399999,29.04923000,10,224.40000000,13.54902000,0
2026-04-13,0.0569,0.0649,0.0565,0.0565,5423.70000000,1776124799999,330.39134000,24,530.00000000,32.83978000,0
2026-04-14,0.0583,0.0591,0.0431,0.0552,9646.70000000,1776211199999,519.29770000,40,2895.60000000,160.75440000,0
2026-04-15,0.0552,0.0597,0.0552,0.0597,137963.50000000,1776297599999,7619.67060000,20,2094.00000000,119.67420000,0
2026-04-16,0.0598,0.05988,0.0565,0.05932,5233.60000000,1776383999999,297.01058700,14,556.30000000,32.66963700,0
2026-04-17,0.0565,0.06418,0.0565,0.05883,23042.00000000,1776470399999,1377.45058700,22,5107.90000000,312.58346900,0
2026-04-18,0.05796,0.05796,0.056,0.056,185.20000000,1776556799999,10.50080400,3,0.00000000,0.00000000,0
2026-04-19,0.056,0.06129,0.055,0.055,12560.60000000,1776643199999,730.63389900,22,8401.60000000,498.50898700,0
2026-04-20,0.05698,0.05698,0.05698,0.05698,52.40000000,1776729599999,2.98575200,1,52.40000000,2.98575200,0
2026-04-21,0.055,0.06137,0.054,0.05654,2283.20000000,1776815999999,124.37147600,13,117.30000000,6.94802300,0
2026-04-22,0.0584,0.06419,0.0584,0.06417,264.50000000,1776902399999,16.25410400,6,264.50000000,16.25410400,0
2026-04-23,0.06416,0.06416,0.0601,0.06416,1032.90000000,1776988799999,65.73748000,10,913.50000000,58.52162000,0
2026-04-24,0.06416,0.06416,0.06416,0.06416,228.40000000,1777075199999,14.65414400,3,228.40000000,14.65414400,0
2026-04-25,0.06416,0.06416,0.06416,0.06416,0.00000000,1777161599999,0.00000000,0,0.00000000,0.00000000,0
2026-04-26,0.06252,0.06419,0.05975,0.06419,39467.70000000,1777247999999,2530.01782000,17,16683.20000000,1070.40527100,0
2026-04-27,0.06091,0.06435,0.05941,0.05941,33653.90000000,1777334399999,2033.21924400,20,3100.80000000,199.43925400,0
2026-04-28,0.06137,0.06648,0.05656,0.06288,5154.50000000,1777420799999,321.64311100,37,4004.10000000,254.27294600,0
2026-04-29,0.06288,0.06288,0.05657,0.05715,75235.10000000,1777507199999,4346.03914300,20,16088.80000000,949.25298200,0
2026-04-30,0.05954,0.06131,0.05674,0.06131,656.20000000,1777593599999,38.03254500,7,223.10000000,13.35595100,0
2026-05-01,0.06137,0.06213,0.05656,0.05656,1649.00000000,1777679999999,95.13836000,11,80.80000000,4.98119200,0
