ts,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2025-03-20 08:00:00,0.54,0.54,0.5287,0.5295,987.70000000,1742471999999,523.21451000,3,0.00000000,0.00000000,0
2025-03-20 12:00:00,0.532,0.532,0.5295,0.5295,432.10000000,1742486399999,229.10210000,9,18.70000000,9.94370000,0
2025-03-20 16:00:00,0.5295,0.5295,0.519,0.5274,66.20000000,1742500799999,34.70146000,8,62.00000000,32.47756000,0
2025-03-20 20:00:00,0.5294,0.5307,0.5286,0.5286,52.80000000,1742515199999,27.95551000,5,49.10000000,25.99969000,0
2025-03-21 00:00:00,0.5307,0.5307,0.5307,0.5307,28.70000000,1742529599999,15.23109000,1,28.70000000,15.23109000,0
2025-03-21 04:00:00,0.5307,0.5307,0.5307,0.5307,0.00000000,1742543999999,0.00000000,0,0.00000000,0.00000000,0
2025-03-21 08:00:00,0.5307,0.5307,0.5073,0.5073,405.40000000,1742558399999,211.22078000,8,29.40000000,14.99400000,0
2025-03-21 12:00:00,0.5071,0.5117,0.5045,0.5117,928.60000000,1742572799999,472.20401000,4,548.60000000,280.49401000,0
2025-03-21 16:00:00,0.5075,0.52,0.5075,0.52,238.20000000,1742587199999,122.50056000,6,185.50000000,95.48195000,0
2025-03-21 20:00:00,0.5192,0.5208,0.5171,0.5208,42.10000000,1742601599999,21.82577000,4,23.40000000,12.15600000,0
2025-03-22 00:00:00,0.5225,0.5283,0.5225,0.5283,78.40000000,1742615999999,41.36304000,2,78.40000000,41.36304000,0
2025-03-22 04:00:00,0.5283,0.5283,0.5283,0.5283,0.00000000,1742630399999,0.00000000,0,0.00000000,0.00000000,0
2025-03-22 08:00:00,0.528,0.5308,0.528,0.5302,54.70000000,1742644799999,28.96608000,3,30.00000000,15.90600000,0
2025-03-22 12:00:00,0.5265,0.5265,0.5202,0.5202,128.80000000,1742659199999,67.66939000,4,119.90000000,63.03961000,0
2025-03-22 16:00:00,0.5273,0.53,0.5257,0.53,19.60000000,1742673599999,10.35816000,4,19.60000000,10.35816000,0
2025-03-22 20:00:00,0.525,0.5253,0.525,0.5253,90.00000000,1742687999999,47.25855000,2,90.00000000,47.25855000,0
2025-03-23 00:00:00,0.526,0.5368,0.523,0.5368,268.50000000,1742702399999,142.61818000,6,203.90000000,108.04854000,0
2025-03-23 04:00:00,0.536,0.5375,0.536,0.5375,7.40000000,1742716799999,3.97195000,2,7.40000000,3.97195000,0
2025-03-23 08:00:00,0.5441,0.5441,0.54,0.54,11.50000000,1742731199999,6.24239000,2,3.60000000,1.94400000,0
2025-03-23 12:00:00,0.555,0.555,0.5537,0.5537,29.30000000,1742745599999,16.25201000,2,22.00000000,12.21000000,0
2025-03-23 16:00:00,0.544,0.544,0.544,0.544,40.00000000,1742759999999,21.76000000,1,40.00000000,21.76000000,0
2025-03-23 20:00:00,0.5378,0.5409,0.5375,0.5409,159.70000000,1742774399999,86.01469000,5,157.70000000,84.93969000,0
2025-03-24 00:00:00,0.5509,0.5582,0.5507,0.5582,21.30000000,1742788799999,11.80693000,7,10.50000000,5.81725000,0
2025-03-24 04:00:00,0.5597,0.5646,0.5564,0.5564,22.30000000,1742803199999,12.45443000,7,12.30000000,6.89043000,0
2025-03-24 08:00:00,0.5604,0.5689,0.5604,0.5689,20.40000000,1742817599999,11.45851000,2,3.10000000,1.76359000,0
2025-03-24 12:00:00,0.5716,0.5716,0.5716,0.5716,20.90000000,1742831999999,11.94644000,1,0.00000000,0.00000000,0
2025-03-24 16:00:00,0.5678,0.5678,0.5678,0.5678,43.00000000,1742846399999,24.41540000,1,43.00000000,24.41540000,0
2025-03-24 20:00:00,0.571,0.571,0.566,0.566,147.10000000,1742860799999,83.95360000,2,147.10000000,83.95360000,0
2025-03-25 00:00:00,0.5646,0.5646,0.5632,0.5632,52.60000000,1742875199999,29.63174000,2,52.60000000,29.63174000,0
2025-03-25 04:00:00,0.5632,0.5632,0.5632,0.5632,0.00000000,1742889599999,0.00000000,0,0.00000000,0.00000000,0
