date_time,price,type
2025-01-26 12:00:00,5.013,bullish
2025-01-31 12:00:00,4.708,bearish
2025-02-15 16:00:00,3.41,bearish
2025-02-19 08:00:00,3.149,bearish
2025-05-28 16:00:00,2.804,bullish
2025-09-26 00:00:00,2.731,bearish
2025-10-16 08:00:00,2.311,bearish
2025-11-23 12:00:00,1.885,bearish
2025-12-06 00:00:00,1.699,bearish
2025-12-29 00:00:00,1.589,bullish
2026-01-01 04:00:00,1.527,bullish
2026-01-11 20:00:00,1.688,bullish
2026-02-11 16:00:00,0.948,bullish
2026-02-24 08:00:00,0.986,bearish
2026-03-07 12:00:00,1.21,bullish
2026-03-13 16:00:00,1.371,bearish
2026-03-28 16:00:00,1.198,bearish
2026-04-05 08:00:00,1.238,bullish
2026-04-14 04:00:00,1.404,bearish
2026-07-03 20:00:00,2.02,bearish
