date_time,price,type
2024-10-11 08:00:00,0.01621,bullish
2024-10-27 20:00:00,0.01689,bearish
2024-11-02 16:00:00,0.01639,bullish
2024-11-07 08:00:00,0.01776,bullish
2024-12-21 04:00:00,0.02206,bearish
2024-12-28 04:00:00,0.02084,bullish
2024-12-30 12:00:00,0.02064,bullish
2025-01-01 08:00:00,0.01995,bullish
2025-01-05 08:00:00,0.02289,bearish
2025-01-26 16:00:00,0.01906,bearish
2025-02-05 12:00:00,0.01485,bearish
2025-02-08 20:00:00,0.01464,bearish
2025-02-14 08:00:00,0.01475,bullish
2025-02-15 08:00:00,0.01469,bullish
2025-02-16 04:00:00,0.01447,bullish
2025-02-20 12:00:00,0.01419,bearish
2025-04-02 04:00:00,0.0108,bullish
2025-04-17 12:00:00,0.01045,bearish
2025-04-26 04:00:00,0.01258,bearish
2025-06-25 04:00:00,0.01463,bearish
2025-07-01 16:00:00,0.01316,bearish
2025-07-10 00:00:00,0.01348,bearish
2025-07-14 08:00:00,0.0145,bearish
2025-08-06 00:00:00,0.01335,bullish
2025-08-11 20:00:00,0.01411,bullish
2025-08-13 16:00:00,0.01465,bullish
2025-08-17 08:00:00,0.01432,bullish
2025-08-17 20:00:00,0.01434,bearish
2025-08-28 12:00:00,0.0137,bearish
2025-08-28 20:00:00,0.01352,bullish
2025-08-29 04:00:00,0.01351,bearish
2025-08-30 20:00:00,0.01323,bullish
2025-09-17 12:00:00,0.01294,bullish
2025-09-25 16:00:00,0.01134,bearish
2025-10-23 16:00:00,0.00975,bearish
2025-10-27 12:00:00,0.01001,bullish
2025-11-29 08:00:00,0.00827,bullish
2025-12-13 16:00:00,0.00775,bullish
2025-12-20 16:00:00,0.00698,bearish
2025-12-23 08:00:00,0.00678,bearish
2025-12-31 04:00:00,0.00673,bullish
2026-01-09 04:00:00,0.00757,bearish
2026-01-09 08:00:00,0.00757,bullish
2026-01-10 12:00:00,0.00777,bearish
2026-01-13 00:00:00,0.00726,bullish
2026-01-14 12:00:00,0.00818,bearish
2026-02-01 16:00:00,0.00622,bullish
2026-02-10 08:00:00,0.00566,bearish
2026-02-10 20:00:00,0.00563,bullish
2026-03-06 20:00:00,0.00556,bearish
2026-03-08 04:00:00,0.00535,bullish
2026-03-19 04:00:00,0.00549,bearish
2026-03-29 12:00:00,0.00581,bearish
2026-04-06 04:00:00,0.00568,bullish
2026-05-04 20:00:00,0.0059,bullish
2026-05-18 04:00:00,0.00549,bearish
2026-05-19 04:00:00,0.00551,bearish
2026-05-26 08:00:00,0.00538,bearish
2026-06-10 08:00:00,0.00415,bullish
2026-06-14 04:00:00,0.00435,bearish
2026-06-22 16:00:00,0.00407,bearish
2026-07-11 04:00:00,0.00385,bullish
2026-07-25 00:00:00,0.00373,bearish
2026-08-06 12:00:00,0.00357,bearish
2026-08-12 12:00:00,0.00286,bearish
2026-08-14 08:00:00,0.0034,bearish
2026-08-18 08:00:00,0.003,bearish
2026-08-28 16:00:00,0.00345,bearish
2026-08-29 12:00:00,0.0033,bullish
2026-08-31 20:00:00,0.00302,bullish
2026-09-03 08:00:00,0.00311,bullish
2026-09-09 12:00:00,0.00347,bullish
