date_time,price,type
2025-03-24 00:00:00,0.4955,bullish
2025-03-25 08:00:00,0.5619,bullish
2025-03-27 20:00:00,0.5919,bearish
2025-03-29 08:00:00,0.5,bullish
2025-03-30 08:00:00,0.5014,bullish
2025-04-01 20:00:00,0.5198,bearish
2025-04-15 20:00:00,0.4703,bearish
2025-04-17 08:00:00,0.4839,bearish
2025-04-25 00:00:00,0.5067,bullish
2025-05-01 00:00:00,0.4867,bullish
2025-05-02 08:00:00,0.5378,bullish
2025-05-07 00:00:00,0.4808,bullish
2025-05-07 08:00:00,0.5233,bearish
2025-05-08 08:00:00,0.5399,bullish
2025-05-28 04:00:00,0.4395,bearish
2025-05-29 08:00:00,0.4439,bearish
2025-05-30 08:00:00,0.4165,bearish
2025-06-03 04:00:00,0.4114,bearish
2025-06-05 08:00:00,0.4071,bearish
2025-06-07 08:00:00,0.3663,bullish
2025-06-11 16:00:00,0.3795,bearish
2025-06-16 08:00:00,0.3412,bullish
2025-06-21 12:00:00,0.2706,bearish
2025-06-23 12:00:00,0.2501,bullish
2025-06-30 16:00:00,0.3175,bearish
2025-07-01 08:00:00,0.3046,bearish
2025-07-01 20:00:00,0.2962,bearish
2025-07-02 20:00:00,0.3247,bearish
2025-07-05 04:00:00,0.3078,bearish
2025-07-06 08:00:00,0.3084,bullish
2025-07-15 04:00:00,0.3362,bearish
2025-07-21 08:00:00,0.4022,bullish
2025-08-23 08:00:00,0.3424,bullish
2025-09-12 12:00:00,0.3081,bullish
2025-09-17 08:00:00,0.2975,bearish
2025-09-18 08:00:00,0.304,bullish
2025-09-22 20:00:00,0.246,bearish
2025-09-26 00:00:00,0.2334,bearish
2025-09-27 20:00:00,0.2372,bearish
2025-10-11 16:00:00,0.1805,bearish
2025-10-13 08:00:00,0.1983,bullish
2025-10-15 16:00:00,0.1887,bearish
2025-11-05 20:00:00,0.1245,bullish
2025-11-22 20:00:00,0.1027,bullish
2025-12-15 12:00:00,0.0868,bullish
2026-01-02 12:00:00,0.0813,bearish
2026-01-19 20:00:00,0.078,bullish
2026-01-21 08:00:00,0.0698,bullish
2026-01-23 12:00:00,0.0725,bearish
2026-02-18 12:00:00,0.04641,bullish
2026-04-04 04:00:00,0.04169,bearish
2026-04-18 16:00:00,0.04362,bearish
2026-05-11 04:00:00,0.0546,bearish
2026-05-13 20:00:00,0.04929,bearish
2026-05-23 20:00:00,0.0423,bearish
2026-06-01 08:00:00,0.03891,bearish
2026-06-07 12:00:00,0.03,bearish
2026-07-11 20:00:00,0.025,bullish
2026-08-05 16:00:00,0.02203,bearish
2026-08-21 20:00:00,0.02995,bullish
2026-08-25 00:00:00,0.02998,bullish
