date_time,price,type
2024-10-19 16:00:00,0.2498,bullish
2024-11-03 08:00:00,0.2223,bearish
2024-12-01 20:00:00,0.4,bearish
2024-12-17 16:00:00,0.3698,bearish
2024-12-21 20:00:00,0.2809,bearish
2025-05-25 16:00:00,0.1138,bearish
2025-07-18 00:00:00,0.1151,bullish
2025-08-07 20:00:00,0.0803,bearish
2025-08-29 08:00:00,0.1237,bearish
2025-08-31 00:00:00,0.1083,bearish
2026-01-18 08:00:00,0.0613,bearish
2026-01-21 04:00:00,0.0613,bearish
2026-01-21 12:00:00,0.0433,bearish
2026-02-23 08:00:00,0.0222,bearish
2026-05-29 08:00:00,0.0231,bearish
2026-05-31 16:00:00,0.0228,bearish
2026-06-17 12:00:00,0.0155,bearish
2026-06-24 04:00:00,0.0505,bearish
2026-08-24 16:00:00,0.01784,bullish
