date_time,price,type
2025-06-07 20:00:00,0.004099,bearish
2025-06-12 04:00:00,0.004147,bearish
2025-08-23 20:00:00,0.004469,bearish
2025-08-28 00:00:00,0.004067,bullish
2025-10-08 20:00:00,0.003701,bearish
2025-10-11 20:00:00,0.002846,bearish
2025-10-25 16:00:00,0.00243,bearish
2025-11-11 08:00:00,0.002461,bearish
2025-12-22 08:00:00,0.001724,bullish
2026-02-04 16:00:00,0.001135,bullish
2026-02-07 20:00:00,0.0009,bearish
2026-03-29 12:00:00,0.001013,bearish
2026-04-05 00:00:00,0.00098,bearish
2026-04-08 16:00:00,0.001041,bullish
2026-05-18 16:00:00,0.001146,bullish
2026-08-14 08:00:00,0.000777,bullish
