date_time,price,type
2026-02-19 04:00:00,0.012007,bearish
2026-02-19 12:00:00,0.011206,bearish
2026-02-19 20:00:00,0.011006,bullish
2026-03-01 08:00:00,0.011233,bearish
2026-03-06 00:00:00,0.012823,bullish
2026-03-07 16:00:00,0.0179,bullish
2026-03-25 16:00:00,0.01125,bearish
2026-04-11 16:00:00,0.0143,bullish
2026-04-28 12:00:00,0.011233,bullish
2026-05-05 08:00:00,0.014,bearish
2026-05-29 04:00:00,0.019217,bullish
2026-06-11 08:00:00,0.014863,bearish
2026-07-16 04:00:00,0.013607,bearish
2026-07-18 08:00:00,0.0136,bearish
2026-07-30 04:00:00,0.012356,bullish
