date_time,price,type
2026-05-11,0.09699,bearish
2026-05-18,0.08995,bearish
2026-05-25,0.08851,bullish
2026-08-09,0.06906,bullish
2026-08-15,0.06592,bullish
2026-08-16,0.06543,bullish
2026-08-18,0.06594,bearish
2026-09-02,0.07393,bearish
