date_time,price,type
2024-09-14 20:00:00,0.568,bearish
2024-09-26 04:00:00,0.609,bullish
2024-10-03 00:00:00,0.549,bearish
2024-10-12 04:00:00,0.54,bullish
2024-10-13 04:00:00,0.552,bearish
2024-10-17 00:00:00,0.548,bearish
2024-10-22 20:00:00,0.564,bearish
2024-10-24 16:00:00,0.546,bullish
2024-11-01 04:00:00,0.505,bullish
2024-11-05 20:00:00,0.499,bullish
2024-11-21 20:00:00,0.707,bullish
2024-12-23 16:00:00,0.755,bullish
2025-01-08 04:00:00,0.737,bearish
2025-01-08 16:00:00,0.722,bullish
2025-02-16 20:00:00,0.519,bullish
2025-03-11 08:00:00,0.384,bearish
2025-04-28 08:00:00,0.407,bearish
2025-05-25 16:00:00,0.39,bearish
2025-07-11 16:00:00,0.384,bullish
2025-11-03 08:00:00,0.262,bearish
2025-11-20 00:00:00,0.261,bearish
2025-12-27 04:00:00,0.173,bearish
2026-01-15 08:00:00,0.089,bearish
2026-01-23 00:00:00,0.071,bearish
2026-01-24 16:00:00,0.074,bearish
2026-01-26 16:00:00,0.086,bearish
2026-01-28 12:00:00,0.083,bullish
2026-03-10 20:00:00,0.07,bearish
2026-06-19 16:00:00,0.02857,bearish
2026-07-09 20:00:00,0.03035,bullish
2026-09-09 12:00:00,0.0293,bearish
