date_time,price,type
2024-09-24 12:00:00,0.01152,bullish
2024-10-19 04:00:00,0.01092,bearish
2024-11-03 08:00:00,0.0087,bearish
2024-11-05 04:00:00,0.00853,bearish
2024-11-11 04:00:00,0.01162,bullish
2024-11-22 16:00:00,0.01188,bullish
2024-11-25 16:00:00,0.014,bearish
2024-12-12 00:00:00,0.0175,bullish
2024-12-13 04:00:00,0.01824,bearish
2024-12-14 16:00:00,0.01734,bearish
2024-12-19 12:00:00,0.01432,bearish
2025-01-02 20:00:00,0.01428,bearish
2025-01-05 20:00:00,0.01479,bearish
2025-01-21 04:00:00,0.00998,bearish
2025-03-02 00:00:00,0.00678,bearish
2025-03-10 12:00:00,0.00534,bearish
2025-04-29 16:00:00,0.006,bearish
2025-05-22 16:00:00,0.00635,bullish
2025-05-29 16:00:00,0.00544,bearish
2025-07-09 20:00:00,0.005,bullish
2025-07-13 04:00:00,0.00545,bearish
2025-07-28 20:00:00,0.0062,bullish
2025-07-31 20:00:00,0.00506,bearish
2025-08-05 08:00:00,0.00502,bullish
2025-08-21 08:00:00,0.00487,bearish
2025-08-29 12:00:00,0.00453,bearish
2025-09-09 00:00:00,0.00527,bearish
2025-09-16 04:00:00,0.00467,bearish
2025-09-29 12:00:00,0.0052,bullish
2025-09-30 12:00:00,0.00405,bearish
2025-10-01 16:00:00,0.00495,bearish
2025-10-12 20:00:00,0.00387,bullish
2025-10-14 16:00:00,0.0048,bearish
2025-10-16 20:00:00,0.00382,bearish
2025-10-17 20:00:00,0.00356,bullish
2025-12-31 16:00:00,0.00191,bullish
2026-01-01 04:00:00,0.002974,bearish
2026-02-05 12:00:00,0.001756,bearish
2026-04-16 00:00:00,0.0017,bullish
2026-04-16 16:00:00,0.00188,bullish
2026-05-22 16:00:00,0.001533,bearish
2026-06-25 08:00:00,0.000926,bearish
2026-06-25 20:00:00,0.001768,bearish
2026-07-04 08:00:00,0.003144,bearish
2026-07-11 08:00:00,0.002066,bearish
2026-08-16 12:00:00,0.001255,bearish
2026-09-09 08:00:00,0.001451,bearish
