date_time,price,type
2025-01-26 16:00:00,1.484e-05,bearish
2025-02-16 08:00:00,9.89e-06,bearish
2025-02-19 08:00:00,9.44e-06,bearish
2025-02-24 04:00:00,9.02e-06,bearish
2025-04-26 12:00:00,9.21e-06,bearish
2025-04-30 08:00:00,8.85e-06,bearish
2025-09-04 16:00:00,9.44e-06,bullish
2025-09-22 16:00:00,9.55e-06,bullish
2025-10-10 00:00:00,9.28e-06,bearish
2025-11-28 20:00:00,4.65e-06,bearish
2025-11-29 08:00:00,4.56e-06,bullish
2025-12-02 04:00:00,4e-06,bullish
2025-12-20 16:00:00,4.11e-06,bearish
2025-12-29 16:00:00,4.14e-06,bearish
2025-12-31 08:00:00,4.11e-06,bearish
2026-01-01 08:00:00,4.11e-06,bullish
2026-01-21 04:00:00,5.03e-06,bearish
2026-01-24 20:00:00,5.02e-06,bearish
2026-02-04 04:00:00,4.23e-06,bearish
2026-02-18 04:00:00,4.38e-06,bearish
2026-02-24 04:00:00,3.9e-06,bullish
2026-03-17 16:00:00,3.7e-06,bullish
2026-03-27 04:00:00,3.39e-06,bearish
2026-04-18 04:00:00,3.93e-06,bearish
2026-05-02 20:00:00,3.99e-06,bearish
2026-05-16 16:00:00,3.79e-06,bearish
2026-06-12 00:00:00,2.81e-06,bearish
2026-06-30 12:00:00,2.31e-06,bullish
2026-07-09 08:00:00,2.61e-06,bearish
2026-07-11 04:00:00,2.77e-06,bullish
2026-07-12 04:00:00,2.72e-06,bullish
2026-07-19 00:00:00,2.76e-06,bullish
2026-07-20 12:00:00,2.91e-06,bearish
2026-07-24 00:00:00,2.78e-06,bullish
2026-07-26 16:00:00,2.94e-06,bullish
2026-07-30 04:00:00,2.75e-06,bearish
2026-08-07 20:00:00,2.83e-06,bullish
2026-08-16 00:00:00,2.61e-06,bearish
2026-09-01 04:00:00,3.54e-06,bearish
2026-09-07 20:00:00,3.61e-06,bullish
2026-09-08 04:00:00,3.65e-06,bearish
