date_time,price,type
2024-11-26 04:00:00,7.357,bearish
2024-12-02 20:00:00,6.886,bullish
2024-12-04 16:00:00,7.435,bullish
2024-12-05 08:00:00,7.16,bearish
2024-12-11 08:00:00,6.332,bullish
2024-12-18 20:00:00,6.006,bearish
2025-01-13 12:00:00,7.16,bullish
2025-01-15 00:00:00,7.939,bearish
2025-01-15 20:00:00,8.233,bearish
2025-01-16 20:00:00,7.86,bearish
2025-02-06 12:00:00,4.383,bullish
2025-05-10 16:00:00,5.548,bullish
2025-05-11 12:00:00,5.588,bearish
2025-07-03 04:00:00,7.37,bullish
2025-08-14 00:00:00,9.18,bearish
2025-09-01 00:00:00,13.455,bullish
2025-09-02 04:00:00,13.3,bearish
2025-09-21 08:00:00,9.446,bullish
2025-10-27 16:00:00,9.592,bullish
2025-10-28 00:00:00,9.742,bullish
2025-10-29 00:00:00,10.68,bullish
2025-11-21 16:00:00,9.152,bearish
2025-11-22 20:00:00,9.107,bullish
2025-11-25 16:00:00,9.06,bullish
2025-11-28 16:00:00,11.469,bearish
2026-01-23 08:00:00,4.0,bearish
2026-02-05 12:00:00,2.106,bearish
2026-02-08 12:00:00,1.565,bearish
2026-02-22 20:00:00,1.5,bearish
2026-03-12 16:00:00,1.1,bearish
2026-03-27 04:00:00,1.003,bearish
2026-05-03 08:00:00,2.066,bearish
2026-05-13 04:00:00,1.852,bearish
2026-05-19 00:00:00,1.15,bullish
2026-05-22 20:00:00,1.234,bullish
2026-05-25 20:00:00,1.1,bearish
2026-06-02 08:00:00,1.05,bearish
2026-06-10 12:00:00,1.209,bullish
2026-08-09 20:00:00,2.07,bearish
2026-08-12 20:00:00,3.3,bullish
2026-08-13 12:00:00,3.998,bullish
2026-08-17 12:00:00,4.564,bearish
2026-08-29 08:00:00,5.1,bullish
