date_time,price,type
2024-10-02 12:00:00,0.376,bearish
2024-10-14 08:00:00,0.375,bullish
2024-10-19 16:00:00,0.357,bullish
2024-10-22 00:00:00,0.363,bearish
2024-10-28 12:00:00,0.336,bearish
2024-11-02 12:00:00,0.343,bearish
2024-11-03 16:00:00,0.373,bearish
2024-11-04 16:00:00,0.305,bullish
2024-11-10 16:00:00,0.355,bearish
2024-11-10 20:00:00,0.355,bullish
2024-11-18 20:00:00,0.338,bullish
2024-11-22 00:00:00,0.346,bullish
2024-11-23 12:00:00,0.355,bullish
2024-12-22 16:00:00,0.421,bearish
2024-12-28 00:00:00,0.409,bearish
2025-01-13 12:00:00,0.377,bearish
2025-01-14 12:00:00,0.364,bullish
2025-01-24 12:00:00,0.356,bullish
2025-01-25 12:00:00,0.343,bullish
2025-01-31 12:00:00,0.343,bearish
2025-02-07 08:00:00,0.339,bearish
2025-02-11 04:00:00,0.34,bullish
2025-02-16 12:00:00,0.339,bearish
2025-03-04 12:00:00,0.294,bullish
2025-03-05 08:00:00,0.303,bearish
2025-03-10 12:00:00,0.284,bearish
2025-03-10 20:00:00,0.275,bearish
2025-03-26 08:00:00,0.274,bearish
2025-05-16 04:00:00,0.288,bullish
2025-05-27 16:00:00,0.266,bearish
2025-06-03 04:00:00,0.263,bullish
2025-06-26 12:00:00,0.236,bullish
2025-07-10 12:00:00,0.227,bullish
2025-10-10 16:00:00,0.17,bearish
2025-11-21 08:00:00,0.108,bearish
2025-12-09 12:00:00,0.132,bullish
2026-02-15 12:00:00,0.083,bearish
2026-03-02 00:00:00,0.09,bearish
2026-04-03 08:00:00,0.065,bullish
