date_time,price,type
2024-09-11 16:00:00,0.05501,bearish
2025-01-03 16:00:00,0.09029,bearish
2025-02-03 20:00:00,0.04845,bearish
2025-02-05 12:00:00,0.04296,bearish
2025-02-10 12:00:00,0.0442,bullish
2025-02-17 20:00:00,0.04212,bullish
2025-02-22 20:00:00,0.04106,bearish
2025-02-24 08:00:00,0.04155,bearish
2025-02-26 04:00:00,0.03874,bullish
2025-02-27 20:00:00,0.0415,bearish
2025-03-04 12:00:00,0.0343,bullish
2025-03-07 20:00:00,0.03537,bearish
2025-03-15 04:00:00,0.0328,bearish
2025-03-15 16:00:00,0.0326,bullish
2025-03-16 16:00:00,0.0325,bullish
2025-03-20 12:00:00,0.0355,bearish
2025-03-20 20:00:00,0.03088,bullish
2025-03-25 16:00:00,0.0355,bearish
2025-03-26 04:00:00,0.03427,bearish
2025-03-28 20:00:00,0.03112,bullish
2025-03-31 04:00:00,0.02765,bearish
2025-04-05 04:00:00,0.02464,bullish
2025-04-08 16:00:00,0.0215,bullish
2025-04-09 20:00:00,0.02295,bearish
2025-05-15 12:00:00,0.03633,bearish
2025-07-01 12:00:00,0.02323,bullish
2025-07-21 08:00:00,0.03399,bullish
2025-08-15 20:00:00,0.02776,bearish
2025-08-19 04:00:00,0.02635,bullish
2025-08-25 00:00:00,0.02706,bearish
2025-08-28 16:00:00,0.02512,bullish
2025-08-30 20:00:00,0.02534,bullish
2025-09-02 08:00:00,0.02406,bullish
2025-09-29 04:00:00,0.02526,bearish
2025-09-29 20:00:00,0.02477,bearish
2025-09-30 08:00:00,0.02464,bearish
2025-10-01 20:00:00,0.027,bullish
2025-10-07 00:00:00,0.02651,bullish
2025-10-12 08:00:00,0.01928,bullish
2025-10-23 16:00:00,0.01556,bullish
2025-10-25 04:00:00,0.01586,bullish
2025-11-09 12:00:00,0.02072,bullish
2025-11-10 16:00:00,0.02072,bullish
2025-11-15 08:00:00,0.01963,bullish
2025-11-22 20:00:00,0.01648,bearish
2025-11-30 20:00:00,0.01209,bullish
2025-12-09 12:00:00,0.01224,bullish
2025-12-10 16:00:00,0.01241,bullish
2025-12-14 08:00:00,0.0116,bullish
2025-12-15 00:00:00,0.0116,bullish
2025-12-31 20:00:00,0.01014,bullish
2026-01-09 00:00:00,0.01318,bearish
2026-01-15 08:00:00,0.0151,bearish
2026-01-15 16:00:00,0.01328,bearish
2026-01-17 04:00:00,0.01253,bearish
2026-01-20 16:00:00,0.01587,bullish
2026-01-26 04:00:00,0.0168,bullish
2026-01-27 00:00:00,0.01688,bullish
2026-02-03 08:00:00,0.01556,bullish
2026-02-04 16:00:00,0.01556,bearish
2026-02-12 20:00:00,0.01241,bullish
2026-02-15 08:00:00,0.01275,bearish
2026-03-09 12:00:00,0.01109,bullish
2026-03-23 04:00:00,0.01145,bullish
2026-03-26 04:00:00,0.01114,bearish
2026-03-27 12:00:00,0.0108,bearish
2026-04-07 16:00:00,0.00933,bullish
2026-04-14 04:00:00,0.0101,bullish
2026-04-22 20:00:00,0.01218,bearish
2026-05-07 16:00:00,0.01066,bearish
2026-05-14 20:00:00,0.01197,bearish
2026-06-03 20:00:00,0.00794,bearish
2026-08-17 20:00:00,0.0053,bearish
2026-09-06 00:00:00,0.00678,bullish
