date_time,price,type
2024-10-27 04:00:00,1.572,bearish
2024-11-20 20:00:00,1.737,bearish
2025-01-10 20:00:00,1.788,bearish
2025-02-12 00:00:00,1.068,bullish
2025-03-19 20:00:00,0.923,bearish
2025-07-09 12:00:00,0.561,bullish
2025-09-06 20:00:00,0.714,bullish
2025-09-28 08:00:00,0.658,bullish
2025-10-11 20:00:00,0.46,bearish
2025-10-29 04:00:00,0.438,bullish
2025-11-02 00:00:00,0.415,bullish
2025-12-18 08:00:00,0.271,bullish
2026-01-01 04:00:00,0.271,bullish
2026-01-17 20:00:00,0.344,bearish
2026-02-20 20:00:00,0.128,bullish
2026-03-08 08:00:00,0.116,bullish
2026-03-16 08:00:00,0.132,bearish
2026-03-21 08:00:00,0.122,bullish
2026-03-27 20:00:00,0.104,bearish
2026-03-30 20:00:00,0.107,bullish
2026-04-11 20:00:00,0.115,bearish
2026-04-12 16:00:00,0.109,bearish
2026-04-14 04:00:00,0.114,bearish
2026-04-16 08:00:00,0.123,bullish
2026-04-19 04:00:00,0.123,bullish
2026-04-21 12:00:00,0.123,bearish
2026-05-11 20:00:00,0.158,bearish
2026-05-18 08:00:00,0.126,bearish
2026-05-24 08:00:00,0.128,bearish
2026-05-24 20:00:00,0.126,bearish
2026-06-11 12:00:00,0.094,bullish
2026-07-18 08:00:00,0.096,bearish
2026-09-04 00:00:00,0.1,bearish
