date_time,price,type
2024-09-29 00:00:00,0.02059,bearish
2024-10-18 00:00:00,0.01925,bearish
2024-10-18 12:00:00,0.01936,bullish
2024-11-05 08:00:00,0.01763,bullish
2024-11-09 08:00:00,0.02045,bullish
2024-11-20 20:00:00,0.0216,bearish
2025-01-04 20:00:00,0.02705,bearish
2025-01-07 20:00:00,0.02393,bearish
2025-01-09 12:00:00,0.02288,bearish
2025-01-10 08:00:00,0.02341,bearish
2025-01-15 04:00:00,0.0219,bearish
2025-03-05 08:00:00,0.02647,bearish
2025-06-14 00:00:00,0.01887,bullish
2025-06-28 12:00:00,0.01813,bearish
2025-08-03 12:00:00,0.02033,bearish
2025-08-25 12:00:00,0.02071,bearish
2025-09-03 04:00:00,0.01918,bullish
2025-09-07 04:00:00,0.0193,bullish
2025-10-15 04:00:00,0.01407,bullish
2025-11-26 00:00:00,0.01013,bullish
2025-12-01 12:00:00,0.00914,bearish
2025-12-10 08:00:00,0.00882,bullish
2026-02-01 16:00:00,0.00801,bearish
2026-02-08 00:00:00,0.00703,bullish
2026-03-04 12:00:00,0.00694,bullish
2026-05-07 12:00:00,0.00823,bullish
2026-05-20 16:00:00,0.00694,bullish
2026-05-30 16:00:00,0.00625,bearish
2026-07-13 00:00:00,0.00426,bullish
