date_time,price,type
2024-09-16 16:00:00,0.5639,bearish
2024-09-23 12:00:00,0.6399,bullish
2024-09-23 20:00:00,0.6339,bearish
2024-10-19 20:00:00,0.5268,bearish
2024-10-20 16:00:00,0.5569,bullish
2024-10-24 08:00:00,0.5297,bullish
2024-11-02 00:00:00,0.5071,bullish
2024-11-08 04:00:00,0.5312,bullish
2024-11-12 00:00:00,0.6323,bearish
2024-11-22 16:00:00,0.6015,bullish
2024-11-27 20:00:00,0.7368,bearish
2024-12-05 08:00:00,0.8744,bearish
2024-12-08 20:00:00,0.8946,bearish
2024-12-13 08:00:00,0.7312,bearish
2024-12-22 16:00:00,0.5591,bullish
2025-01-01 00:00:00,0.6111,bearish
2025-01-03 00:00:00,0.6443,bullish
2025-01-06 08:00:00,0.6848,bullish
2025-01-11 16:00:00,0.5733,bearish
2025-02-02 12:00:00,0.4957,bearish
2025-02-10 20:00:00,0.4034,bullish
2025-02-15 04:00:00,0.4388,bearish
2025-02-20 12:00:00,0.4097,bearish
2025-03-26 08:00:00,0.3058,bearish
2025-03-29 12:00:00,0.2441,bearish
2025-05-31 20:00:00,0.2256,bearish
2025-06-02 04:00:00,0.2253,bearish
2025-06-06 12:00:00,0.2128,bearish
2025-06-07 16:00:00,0.2176,bullish
2025-06-15 04:00:00,0.203,bullish
2025-06-16 16:00:00,0.2083,bearish
2025-06-21 04:00:00,0.1888,bearish
2025-07-01 00:00:00,0.1948,bearish
2025-07-03 00:00:00,0.2005,bullish
2025-07-08 04:00:00,0.2017,bullish
2025-07-10 04:00:00,0.2119,bullish
2025-08-22 00:00:00,0.2048,bullish
2025-08-23 12:00:00,0.2205,bullish
2025-08-30 04:00:00,0.2068,bearish
2025-09-19 16:00:00,0.2002,bearish
2025-10-02 08:00:00,0.1996,bearish
2025-10-14 00:00:00,0.1491,bearish
2025-10-17 08:00:00,0.1212,bearish
2025-10-21 12:00:00,0.1387,bullish
2025-10-22 16:00:00,0.1194,bearish
2025-10-26 16:00:00,0.131,bearish
2025-11-04 00:00:00,0.0927,bearish
2025-11-04 12:00:00,0.0921,bearish
2025-11-04 20:00:00,0.0914,bearish
2025-11-14 16:00:00,0.16,bullish
2025-12-04 00:00:00,0.114,bullish
2025-12-15 12:00:00,0.1134,bearish
2026-01-06 12:00:00,0.1121,bearish
2026-01-29 20:00:00,0.091,bearish
2026-01-31 08:00:00,0.089,bearish
2026-01-31 16:00:00,0.0876,bearish
2026-02-04 08:00:00,0.0781,bearish
2026-04-18 08:00:00,0.0648,bullish
2026-05-09 00:00:00,0.0795,bullish
2026-05-20 08:00:00,0.0697,bearish
