date_time,price,type
2025-07-04 12:00:00,1.1968,bullish
2025-07-24 20:00:00,2.0199,bearish
2025-07-30 04:00:00,2.0114,bearish
2025-08-02 08:00:00,1.54,bullish
2025-08-13 04:00:00,1.8,bullish
2025-08-15 20:00:00,1.6651,bullish
2025-08-18 04:00:00,1.535,bearish
2025-08-19 08:00:00,1.3999,bearish
2025-08-23 04:00:00,1.4725,bearish
2025-08-26 12:00:00,1.2123,bullish
2025-08-29 12:00:00,1.1,bearish
2025-09-01 16:00:00,1.1242,bearish
2025-09-05 00:00:00,1.0952,bullish
2025-09-09 20:00:00,1.3769,bullish
2025-09-20 04:00:00,1.6124,bearish
2025-10-12 00:00:00,1.26,bearish
2025-10-22 16:00:00,0.98,bearish
2025-11-19 08:00:00,0.54,bearish
2025-11-19 16:00:00,0.5167,bullish
2025-11-26 00:00:00,0.713,bearish
2025-12-10 20:00:00,0.6948,bearish
2025-12-13 12:00:00,0.7297,bearish
2025-12-17 08:00:00,0.5385,bearish
2025-12-25 20:00:00,0.5143,bullish
2026-01-01 12:00:00,0.4682,bullish
2026-01-03 16:00:00,0.564,bearish
2026-01-06 12:00:00,0.6733,bearish
2026-01-13 12:00:00,0.5656,bearish
2026-01-15 12:00:00,0.63,bearish
2026-01-29 20:00:00,0.4,bullish
2026-01-30 12:00:00,0.4001,bearish
2026-02-19 20:00:00,0.3994,bearish
2026-02-23 00:00:00,0.3045,bearish
2026-02-24 16:00:00,0.3063,bullish
2026-02-25 04:00:00,0.3156,bearish
2026-02-27 12:00:00,0.3227,bearish
2026-03-01 12:00:00,0.3084,bullish
2026-03-02 00:00:00,0.3376,bullish
2026-03-04 04:00:00,0.3297,bullish
2026-03-08 12:00:00,0.3337,bullish
2026-03-13 08:00:00,0.3253,bullish
2026-03-16 08:00:00,0.352,bullish
2026-03-21 04:00:00,0.3027,bearish
2026-03-24 08:00:00,0.2973,bearish
2026-04-07 16:00:00,0.2903,bullish
2026-04-09 16:00:00,0.3078,bearish
2026-04-17 12:00:00,0.3942,bullish
2026-04-17 20:00:00,0.3971,bullish
2026-05-16 12:00:00,0.4599,bullish
2026-05-19 12:00:00,0.4659,bearish
2026-05-22 12:00:00,0.3909,bullish
2026-05-31 16:00:00,0.3318,bearish
2026-06-03 04:00:00,0.309,bullish
2026-06-04 16:00:00,0.32,bearish
2026-06-06 04:00:00,0.3073,bearish
2026-06-16 20:00:00,0.381,bullish
2026-06-18 12:00:00,0.4526,bullish
2026-07-21 00:00:00,0.3454,bullish
2026-08-07 20:00:00,0.345,bearish
2026-08-21 08:00:00,0.3154,bullish
2026-08-23 04:00:00,0.4777,bullish
2026-08-26 00:00:00,0.53,bullish
2026-09-02 04:00:00,0.5601,bearish
