date_time,price,type
2024-09-15 04:00:00,0.02368,bearish
2024-11-20 12:00:00,0.02832,bearish
2024-11-23 20:00:00,0.03185,bullish
2024-12-04 12:00:00,0.03857,bullish
2024-12-09 12:00:00,0.03671,bearish
2024-12-10 08:00:00,0.03445,bearish
2024-12-11 04:00:00,0.03206,bullish
2024-12-11 12:00:00,0.03159,bullish
2024-12-18 08:00:00,0.02817,bearish
2024-12-26 12:00:00,0.02977,bullish
2025-01-03 16:00:00,0.02798,bearish
2025-01-07 16:00:00,0.034,bullish
2025-01-08 08:00:00,0.04157,bearish
2025-01-10 20:00:00,0.0298,bearish
2025-01-19 20:00:00,0.0261,bearish
2025-01-21 12:00:00,0.03189,bearish
2025-01-22 04:00:00,0.02745,bearish
2025-01-24 08:00:00,0.0259,bearish
2025-01-29 12:00:00,0.02889,bullish
2025-02-02 12:00:00,0.02684,bearish
2025-02-28 20:00:00,0.03,bearish
2025-03-03 08:00:00,0.025,bullish
2025-03-05 12:00:00,0.03,bearish
2025-03-07 16:00:00,0.025,bearish
2025-03-18 00:00:00,0.02734,bearish
2025-03-19 08:00:00,0.02051,bearish
2025-04-08 20:00:00,0.019,bearish
2025-04-16 08:00:00,0.01971,bullish
2025-04-18 04:00:00,0.01971,bullish
2025-04-23 08:00:00,0.0229,bullish
2025-04-24 08:00:00,0.02049,bullish
2025-04-26 04:00:00,0.02049,bullish
2025-04-26 20:00:00,0.02049,bearish
2025-05-16 12:00:00,0.019,bullish
2025-05-18 12:00:00,0.028,bullish
2025-05-28 16:00:00,0.02016,bullish
2025-06-02 20:00:00,0.02077,bearish
2025-06-15 12:00:00,0.01997,bullish
2025-06-18 12:00:00,0.01999,bullish
2025-07-17 20:00:00,0.02,bearish
2025-07-19 12:00:00,0.02399,bearish
2025-07-20 08:00:00,0.02373,bullish
2025-07-21 16:00:00,0.02349,bearish
2025-08-20 00:00:00,0.0207,bearish
2025-08-25 16:00:00,0.01729,bearish
2025-09-22 08:00:00,0.0205,bearish
2025-09-22 16:00:00,0.01631,bullish
2025-09-27 04:00:00,0.013,bullish
2025-10-10 16:00:00,0.01607,bullish
2025-10-19 12:00:00,0.01468,bearish
2025-10-22 04:00:00,0.01206,bullish
2025-10-22 16:00:00,0.0147,bearish
2025-11-01 04:00:00,0.013,bullish
2025-11-03 20:00:00,0.01129,bullish
2025-11-13 12:00:00,0.01101,bullish
2025-11-15 04:00:00,0.01102,bearish
2025-11-24 12:00:00,0.009,bullish
2026-01-23 12:00:00,0.01058,bearish
2026-01-27 04:00:00,0.00997,bearish
2026-02-26 12:00:00,0.01089,bearish
2026-06-18 00:00:00,0.00632,bearish
