date_time,price,type
2024-10-03 00:00:00,4.104,bearish
2025-06-02 04:00:00,4.008,bearish
2025-06-13 12:00:00,3.845,bearish
2025-09-01 16:00:00,3.724,bearish
2025-11-04 12:00:00,2.602,bearish
2025-12-15 04:00:00,2.016,bearish
2026-01-03 08:00:00,2.113,bullish
2026-01-13 08:00:00,2.108,bullish
2026-01-24 04:00:00,1.921,bullish
2026-01-25 08:00:00,1.89,bearish
2026-04-15 20:00:00,1.183,bullish
2026-04-18 00:00:00,1.336,bullish
2026-08-09 12:00:00,0.81,bearish
2026-08-23 16:00:00,0.927,bullish
2026-09-04 08:00:00,0.877,bearish
