date_time,price,type
2024-09-26 16:00:00,0.3463,bullish
2024-10-18 20:00:00,0.3351,bullish
2024-11-15 16:00:00,0.3317,bullish
2024-11-19 12:00:00,0.3984,bearish
2024-11-20 20:00:00,0.3448,bullish
2024-11-23 12:00:00,0.3808,bearish
2024-12-09 16:00:00,0.4609,bearish
2024-12-17 08:00:00,0.4258,bearish
2024-12-21 00:00:00,0.3685,bullish
2025-01-14 00:00:00,0.3766,bullish
2025-02-02 12:00:00,0.2894,bearish
2025-03-06 20:00:00,0.3271,bearish
2025-05-28 16:00:00,0.2562,bullish
2025-06-14 04:00:00,0.2237,bearish
2025-07-28 08:00:00,0.2952,bearish
2025-08-10 20:00:00,0.2691,bearish
2025-10-15 16:00:00,0.1809,bullish
2025-10-25 04:00:00,0.1798,bearish
2025-10-30 08:00:00,0.1827,bearish
2025-11-15 16:00:00,0.2705,bearish
2026-01-12 16:00:00,0.313,bullish
2026-05-19 08:00:00,0.1326,bearish
2026-05-22 00:00:00,0.1392,bullish
2026-05-22 16:00:00,0.1377,bearish
2026-05-26 00:00:00,0.1403,bearish
2026-05-26 20:00:00,0.1394,bearish
2026-07-26 08:00:00,0.1005,bearish
2026-08-03 20:00:00,0.0922,bearish
