date_time,price,type
2025-11-18 04:00:00,1.0007,bearish
2026-01-07 12:00:00,1.05,bearish
2026-02-04 20:00:00,1.0111,bearish
2026-02-21 12:00:00,1.012,bearish
2026-03-02 00:00:00,1.02,bearish
2026-04-28 16:00:00,1.0,bearish
2026-05-21 20:00:00,1.0017,bearish
2026-05-29 04:00:00,1.002,bearish
2026-06-06 04:00:00,1.0016,bearish
2026-06-06 16:00:00,0.9994,bullish
2026-06-10 08:00:00,1.0016,bearish
2026-06-11 04:00:00,0.9994,bearish
2026-06-14 08:00:00,1.0016,bullish
2026-06-17 00:00:00,1.0056,bearish
2026-06-17 08:00:00,0.998,bearish
2026-06-30 12:00:00,1.0148,bearish
2026-07-02 08:00:00,1.0107,bearish
2026-07-10 00:00:00,0.9951,bearish
2026-07-11 16:00:00,0.9951,bullish
2026-07-14 20:00:00,0.9951,bullish
2026-07-18 08:00:00,0.9997,bullish
2026-08-15 20:00:00,1.0,bullish
2026-08-22 16:00:00,0.9978,bullish
2026-08-28 08:00:00,1.0009,bearish
2026-09-10 08:00:00,1.0011,bearish
