date_time,price,type
2024-09-20 16:00:00,4.916,bullish
2024-10-01 00:00:00,5.082,bullish
2024-10-06 20:00:00,4.716,bullish
2024-10-26 12:00:00,4.677,bearish
2024-10-31 04:00:00,4.92,bearish
2024-11-02 00:00:00,4.726,bullish
2024-11-30 08:00:00,8.152,bullish
2025-01-15 20:00:00,6.548,bearish
2025-01-31 00:00:00,5.37,bullish
2025-05-11 12:00:00,3.041,bullish
2025-05-20 20:00:00,3.021,bearish
2025-06-14 00:00:00,2.369,bearish
2025-06-14 12:00:00,2.255,bullish
2025-06-16 00:00:00,2.347,bullish
2025-07-07 16:00:00,2.173,bearish
2025-08-02 16:00:00,2.154,bullish
2025-08-10 20:00:00,2.567,bullish
2025-08-23 16:00:00,2.476,bullish
2025-09-16 00:00:00,2.372,bearish
2025-10-16 08:00:00,1.629,bearish
2026-02-13 08:00:00,1.336,bullish
2026-03-03 20:00:00,1.203,bearish
2026-03-05 08:00:00,1.2,bearish
2026-03-07 20:00:00,1.126,bearish
2026-05-08 16:00:00,1.337,bullish
2026-05-13 16:00:00,1.274,bearish
2026-05-16 08:00:00,1.154,bearish
