date_time,price,type
2024-09-14 00:00:00,40.5,bullish
2024-10-16 04:00:00,36.71,bearish
2024-11-02 08:00:00,33.22,bearish
2025-01-13 00:00:00,38.51,bearish
2025-02-02 20:00:00,26.0,bearish
2025-02-06 12:00:00,21.77,bearish
2025-03-12 20:00:00,14.16,bearish
2025-03-20 04:00:00,17.56,bearish
2025-03-20 16:00:00,14.05,bullish
2025-03-24 04:00:00,16.34,bearish
2025-05-15 00:00:00,15.46,bearish
2025-05-25 04:00:00,13.31,bearish
2025-06-14 00:00:00,12.13,bearish
2025-06-17 08:00:00,11.59,bearish
2025-06-28 04:00:00,10.37,bullish
2025-07-10 00:00:00,11.18,bullish
2025-07-12 00:00:00,12.14,bullish
2025-07-24 00:00:00,13.5,bearish
2025-08-12 04:00:00,17.04,bullish
2025-10-07 00:00:00,15.54,bearish
2025-10-12 08:00:00,11.25,bullish
2025-10-18 08:00:00,11.4,bullish
2025-10-28 16:00:00,11.85,bearish
2025-11-06 20:00:00,8.91,bearish
2026-01-23 12:00:00,5.96,bearish
2026-02-07 12:00:00,3.5,bullish
2026-03-02 08:00:00,3.73,bullish
2026-03-14 12:00:00,5.05,bearish
2026-03-18 04:00:00,4.08,bullish
2026-03-25 20:00:00,3.76,bullish
2026-04-14 16:00:00,4.18,bullish
2026-04-28 20:00:00,4.92,bearish
2026-06-02 16:00:00,3.95,bearish
2026-07-21 04:00:00,3.02,bullish
2026-09-04 16:00:00,3.05,bearish
