date_time,price,type
2024-09-15 08:00:00,0.1463,bullish
2024-09-17 04:00:00,0.1369,bullish
2024-09-18 12:00:00,0.1349,bullish
2024-09-21 16:00:00,0.1521,bullish
2024-10-09 04:00:00,0.1467,bearish
2024-10-11 04:00:00,0.1443,bullish
2024-11-08 04:00:00,0.1445,bullish
2024-12-31 08:00:00,0.2176,bullish
2025-01-03 04:00:00,0.2244,bullish
2025-01-23 00:00:00,0.173,bearish
2025-01-23 08:00:00,0.1753,bullish
2025-01-24 04:00:00,0.1767,bearish
2025-01-24 08:00:00,0.1767,bullish
2025-01-24 20:00:00,0.1767,bullish
2025-01-26 00:00:00,0.1755,bearish
2025-01-31 00:00:00,0.1474,bullish
2025-02-01 08:00:00,0.1583,bullish
2025-02-02 16:00:00,0.1634,bullish
2025-02-04 08:00:00,0.1575,bullish
2025-02-05 00:00:00,0.15,bearish
2025-02-06 04:00:00,0.1534,bearish
2025-02-06 12:00:00,0.151,bullish
2025-02-07 20:00:00,0.1429,bullish
2025-02-08 00:00:00,0.1428,bearish
2025-02-08 20:00:00,0.1457,bullish
2025-02-10 04:00:00,0.1446,bullish
2025-02-11 00:00:00,0.1474,bullish
2025-02-12 12:00:00,0.1457,bullish
2025-02-14 00:00:00,0.1518,bearish
2025-02-14 08:00:00,0.1499,bearish
2025-02-17 16:00:00,0.1361,bearish
2025-02-26 08:00:00,0.1056,bullish
2025-03-01 12:00:00,0.1118,bearish
2025-03-03 04:00:00,0.135,bullish
2025-03-03 16:00:00,0.1369,bullish
2025-03-10 16:00:00,0.1043,bullish
2025-03-12 16:00:00,0.1196,bearish
2025-03-16 04:00:00,0.1044,bearish
2025-03-22 04:00:00,0.1178,bearish
2025-03-24 08:00:00,0.1178,bearish
2025-03-26 00:00:00,0.1092,bearish
2025-03-27 12:00:00,0.1065,bearish
2025-03-30 12:00:00,0.0867,bearish
2025-04-18 08:00:00,0.1013,bearish
2025-04-18 16:00:00,0.1012,bearish
2025-04-22 08:00:00,0.1038,bullish
2025-04-26 04:00:00,0.1105,bullish
2025-04-26 20:00:00,0.1115,bearish
2025-05-02 08:00:00,0.1045,bearish
2025-05-09 04:00:00,0.1064,bearish
2025-05-14 12:00:00,0.1184,bearish
2025-05-23 12:00:00,0.1167,bearish
2025-05-26 16:00:00,0.1148,bearish
2025-05-27 16:00:00,0.1184,bearish
2025-05-29 04:00:00,0.1115,bearish
2025-05-30 20:00:00,0.1087,bearish
2025-06-04 16:00:00,0.0914,bearish
2025-06-05 20:00:00,0.0874,bearish
2025-06-07 20:00:00,0.1115,bearish
2025-06-11 04:00:00,0.0904,bullish
2025-06-13 16:00:00,0.0863,bearish
2025-06-17 20:00:00,0.067,bullish
2025-06-23 20:00:00,0.0796,bearish
2025-06-26 12:00:00,0.084,bullish
2025-06-29 20:00:00,0.0775,bearish
