date_time,price,type
2024-10-12 08:00:00,1.407,bullish
2024-10-21 08:00:00,1.794,bearish
2024-10-21 20:00:00,1.768,bearish
2024-10-23 00:00:00,1.7,bearish
2024-11-20 08:00:00,1.761,bearish
2024-11-21 20:00:00,1.831,bearish
2024-12-06 16:00:00,2.573,bearish
2024-12-14 20:00:00,2.089,bearish
2025-01-03 08:00:00,1.731,bullish
2025-01-21 12:00:00,1.36,bullish
2025-02-07 16:00:00,0.801,bearish
2025-02-12 08:00:00,0.846,bearish
2025-02-16 00:00:00,0.885,bullish
2025-02-21 08:00:00,0.962,bearish
2025-02-23 08:00:00,0.85,bearish
2025-02-23 20:00:00,0.845,bearish
2025-02-28 00:00:00,0.758,bearish
2025-03-03 04:00:00,0.81,bearish
2025-03-06 08:00:00,0.687,bearish
2025-03-22 04:00:00,1.1,bullish
2025-03-22 16:00:00,1.383,bullish
2025-03-25 12:00:00,1.316,bullish
2025-04-02 00:00:00,1.058,bearish
2025-04-12 08:00:00,0.701,bullish
2025-07-07 20:00:00,0.601,bearish
2025-07-14 16:00:00,0.708,bearish
2025-09-07 20:00:00,1.025,bearish
2025-09-12 12:00:00,0.985,bearish
2025-10-03 08:00:00,0.81,bullish
2025-10-10 00:00:00,0.813,bearish
2025-10-10 08:00:00,0.803,bearish
2026-04-07 16:00:00,0.251,bullish
2026-04-23 04:00:00,0.3,bearish
2026-06-14 16:00:00,0.251,bullish
2026-08-15 04:00:00,0.194,bullish
